5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,-1,-1,22,-1,-1,-1,22,-1,38,-1,22,-1,-1,-1,17,12
12,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,12,-1,-1,19,-1,-1,-1,19,-1,-1,-1,19,-1,-1,-1,-1,12
12,-1,-1,5,13,13,13,13,13,13,13,13,13,13,13,12,-1,-1,19,-1,-1,-1,19,-1,-1,-1,19,-1,-1,-1,-1,12
12,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,19,-1,-1,-1,19,-1,-1,-1,19,-1,-1,-1,-1,12
12,-1,-1,12,-1,-1,-1,-1,10,-1,-1,-1,39,-1,-1,12,-1,-1,23,-1,38,-1,23,-1,-1,-1,23,-1,-1,-1,-1,12
-1,-1,37,12,16,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1
-1,-1,-1,12,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,-1,36,12
12,-1,-1,12,-1,-1,-1,-1,3,13,13,13,13,13,13,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
12,-1,-1,12,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,38,12
12,-1,-1,12,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,16,12,-1,-1,-1,-1,-1,-1,-1,16,-1,12,-1,-1,-1,-1,-1,12
12,-1,-1,12,-1,-1,-1,-1,12,-1,10,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,66,-1,-1,-1,12
12,-1,-1,12,-1,-1,-1,-1,41,-1,12,-1,-1,-1,-1,12,-1,16,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,12
12,-1,-1,4,13,13,13,13,2,13,1,-1,-1,-1,38,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,13,13,13,13,13,1
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,12
12,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,13,13,13,13,13,13,13,13,13,13,11,-1,-1,-1,12
12,-1,-1,-1,5,13,13,13,13,13,13,13,13,13,13,2,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
12,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
12,-1,-1,16,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
12,-1,-1,-1,12,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
12,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1
12,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,12
3,13,13,13,2,13,13,13,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,-1,12
12,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
12,-1,-1,-1,-1,-1,-1,-1,3,13,13,13,13,13,13,13,13,0,13,13,13,13,13,13,13,0,13,13,13,13,13,1
12,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,16,-1,-1,-1,8,-1,-1,-1,16,-1,-1,-1,8,-1,-1,-1,-1,-1,12
12,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
12,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
12,-1,-1,-1,38,-1,-1,-1,42,-1,-1,-1,-1,10,-1,-1,-1,16,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,17,12
4,13,13,13,13,13,13,13,13,13,13,13,13,2,13,13,13,13,13,13,13,2,13,13,13,13,13,13,13,13,13,7
