5,13,13,13,13,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,37,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,12,16,-1,-1,-1,-1,-1,-1,12,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,12,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1
3,13,13,13,13,13,13,6,-1,-1,-1,5,13,13,13,6,-1,-1,-1,5,13,6,-1,-1,-1,-1,-1,12,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,12,-1,-1,-1,12,-1,-1,-1,12,-1,12,-1,-1,-1,-1,-1,12,-1,-1,-1,-1
12,-1,-1,67,-1,-1,-1,3,13,13,13,7,-1,-1,-1,4,13,13,13,7,-1,12,-1,9,13,6,-1,12,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,12,-1,12,-1,-1,-1,-1
12,-1,-1,68,-1,-1,-1,4,13,13,13,13,13,13,13,13,13,13,6,-1,-1,12,-1,-1,-1,8,-1,12,-1,-1,-1,-1
12,36,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,38,-1,-1,-1,-1,-1,12,-1,-1,12,-1,-1,-1,-1,-1,12,-1,-1,-1,-1
12,-1,-1,69,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,12,16,-1,-1,-1,-1,12,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,19,-1,15,-1,-1,15,-1,-1,15,-1,-1,12,-1,-1,12,-1,-1,-1,-1,-1,12,-1,-1,-1,-1
12,-1,-1,70,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,12,-1,-1,-1,-1,-1,12,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,12,-1,-1,-1,5,13,1,-1,-1,-1,-1
4,13,13,13,13,13,13,13,13,13,13,13,13,13,6,-1,-1,-1,4,13,13,7,-1,-1,-1,42,-1,12,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,43,-1,-1,10,-1,-1,4,13,6,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,5,13,13,1,-1,-1,-1,-1,12,-1,-1
5,13,13,13,13,13,13,13,13,13,13,13,13,13,7,-1,-1,-1,-1,-1,-1,12,-1,-1,12,-1,-1,-1,-1,12,-1,-1
12,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,12,-1,-1,-1,-1,4,13,6
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,13,13,13,7,-1,-1,12,-1,-1,-1,-1,-1,-1,12
3,13,13,13,13,13,13,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,12,38,-1,-1,-1,-1,-1,12
12,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,5,0,6,-1,-1,-1,12,-1,-1,5,13,13,13,7,-1,-1,-1,-1,-1,-1,12
12,-1,-1,-1,-1,-1,-1,12,-1,-1,58,3,14,1,-1,-1,-1,12,-1,-1,12,62,-1,-1,-1,-1,-1,-1,-1,5,13,7
12,39,-1,-1,-1,-1,-1,12,-1,-1,-1,4,2,7,-1,-1,-1,12,-1,-1,12,63,-1,-1,-1,-1,-1,-1,-1,12,-1,-1
12,-1,16,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,12,64,-1,-1,-1,-1,-1,-1,-1,12,-1,-1
12,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,16,-1,12,-1,-1,12,65,-1,-1,-1,-1,-1,16,17,12,-1,-1
4,13,13,13,13,13,13,2,13,13,13,13,13,13,13,13,13,7,-1,-1,4,13,13,13,13,13,13,13,13,7,-1,-1
