48,48,48,48,48,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,48,48,48,48,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,48,48,48,48,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1
48,49,49,49,49,49,49,48,48,48,48,48,-1,-1,-1,48,48,48,48,48,-1,-1,48,48,48,48,48,-1,-1,-1,-1,-1
48,49,49,49,49,49,49,48,48,48,48,48,-1,-1,-1,48,48,48,48,48,-1,-1,48,48,48,48,48,-1,-1,-1,-1,-1
48,49,49,49,49,49,49,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,48,48,48,48,-1,-1,-1,-1,-1
48,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,48,48,48,48,48,-1,-1,-1,-1,-1
48,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,48,48,48,48,48,-1,-1,-1,-1,-1
48,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,48,48,48,48,48,-1,-1,-1,-1,-1
48,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,48,48,48,48,48,-1,-1,-1,-1,-1
48,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,48,48,48,48,48,-1,-1,-1,-1,-1
48,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,48,48,48,48,48,-1,-1,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,48,48,48,48,48,-1,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1,-1,-1,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,48,48,48,48,48,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,48,48,48,48,48,48,48,48,48,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,48,48,48,48,48,48,48,48,48,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,48,48,48,48,48,48,48,48,48,-1,-1
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,-1,-1,-1,-1,48,48,48,48,48,48,48,48,48,-1,-1
